PF06804_full,0.40,726,118,6.15
PF06804_full,0.45,726,151,4.80
PF06804_full,0.50,726,190,3.82
PF06804_full,0.55,726,244,2.97
PF06804_full,0.60,726,297,2.44
PF06804_full,0.70,726,404,1.79
PF06804_full,0.75,726,457,1.58
PF06804_full,0.80,726,512,1.41
PF06804_full,0.85,726,582,1.24
PF06804_full,0.90,726,640,1.13
PF06804_full,0.95,726,685,1.05
