PF15141_full,0.40,59,6,0.10
PF15141_full,0.45,59,8,0.13
PF15141_full,0.50,59,10,0.16
PF15141_full,0.55,59,10,0.16
PF15141_full,0.60,59,14,0.23
PF15141_full,0.70,59,21,0.35
PF15141_full,0.75,59,28,0.47
PF15141_full,0.80,59,38,0.64
PF15141_full,0.85,59,44,0.74
PF15141_full,0.90,59,46,0.77
PF15141_full,0.95,59,47,0.79
PF15141_full,0.65,59,17,0.28
