PF06707_full,0.40,471,37,0.07
PF06707_full,0.45,471,56,0.11
PF06707_full,0.50,471,87,0.18
PF06707_full,0.55,471,128,0.27
PF06707_full,0.60,471,176,0.37
PF06707_full,0.70,471,279,0.59
PF06707_full,0.75,471,313,0.66
PF06707_full,0.80,471,365,0.77
PF06707_full,0.85,471,416,0.88
PF06707_full,0.90,471,453,0.96
PF06707_full,0.95,471,466,0.98
