PF08655_full,0.40,351,11,0.03
PF08655_full,0.45,351,21,0.05
PF08655_full,0.50,351,28,0.07
PF08655_full,0.55,351,36,0.10
PF08655_full,0.60,351,51,0.14
PF08655_full,0.70,351,67,0.19
PF08655_full,0.75,351,78,0.22
PF08655_full,0.80,351,90,0.25
PF08655_full,0.85,351,114,0.32
PF08655_full,0.90,351,139,0.39
PF08655_full,0.95,351,194,0.55
