PF11377_full,0.40,546,60,0.10
PF11377_full,0.45,546,81,0.14
PF11377_full,0.50,546,113,0.20
PF11377_full,0.55,546,152,0.27
PF11377_full,0.60,546,195,0.35
PF11377_full,0.70,546,285,0.52
PF11377_full,0.75,546,337,0.61
PF11377_full,0.80,546,385,0.70
PF11377_full,0.85,546,432,0.79
PF11377_full,0.90,546,476,0.87
PF11377_full,0.95,546,517,0.94
