PF11193_full,0.40,484,162,0.33
PF11193_full,0.45,484,211,0.43
PF11193_full,0.50,484,255,0.52
PF11193_full,0.55,484,303,0.62
PF11193_full,0.60,484,336,0.69
PF11193_full,0.70,484,397,0.82
PF11193_full,0.75,484,421,0.86
PF11193_full,0.80,484,443,0.91
PF11193_full,0.85,484,451,0.93
PF11193_full,0.90,484,464,0.95
PF11193_full,0.95,484,475,0.98
