PF05742_full,0.40,1731,204,0.11
PF05742_full,0.45,1731,310,0.17
PF05742_full,0.50,1731,423,0.24
PF05742_full,0.55,1731,562,0.32
PF05742_full,0.60,1731,715,0.41
PF05742_full,0.70,1731,985,0.56
PF05742_full,0.75,1731,1104,0.63
PF05742_full,0.80,1731,1209,0.69
PF05742_full,0.85,1731,1312,0.75
PF05742_full,0.90,1731,1402,0.80
PF05742_full,0.95,1731,1491,0.86
PF05742_full,0.65,1731,856,0.49
