PF08172_full,0.40,635,57,0.08
PF08172_full,0.45,635,77,0.12
PF08172_full,0.50,635,96,0.15
PF08172_full,0.55,635,117,0.18
PF08172_full,0.60,635,145,0.22
PF08172_full,0.70,635,209,0.32
PF08172_full,0.75,635,234,0.36
PF08172_full,0.80,635,276,0.43
PF08172_full,0.85,635,333,0.52
PF08172_full,0.90,635,385,0.60
PF08172_full,0.95,635,456,0.71
