PF11815_full,0.40,1830,131,0.07
PF11815_full,0.45,1830,184,0.10
PF11815_full,0.50,1830,254,0.13
PF11815_full,0.55,1830,322,0.17
PF11815_full,0.60,1830,399,0.21
PF11815_full,0.65,1830,487,0.26
PF11815_full,0.70,1830,602,0.32
PF11815_full,0.75,1830,721,0.39
PF11815_full,0.80,1830,836,0.45
PF11815_full,0.85,1830,963,0.52
PF11815_full,0.90,1830,1123,0.61
PF11815_full,0.95,1830,1338,0.73
