PF11390_full,0.40,832,22,0.02
PF11390_full,0.45,832,46,0.05
PF11390_full,0.50,832,77,0.09
PF11390_full,0.55,832,123,0.14
PF11390_full,0.60,832,201,0.24
PF11390_full,0.65,832,293,0.35
PF11390_full,0.70,832,366,0.43
PF11390_full,0.75,832,436,0.52
PF11390_full,0.80,832,529,0.63
PF11390_full,0.85,832,596,0.71
PF11390_full,0.90,832,698,0.83
PF11390_full,0.95,832,787,0.94
