PF01267_full,0.40,1439,94,0.06
PF01267_full,0.45,1439,123,0.08
PF01267_full,0.50,1439,150,0.10
PF01267_full,0.55,1439,186,0.12
PF01267_full,0.60,1439,236,0.16
PF01267_full,0.65,1439,287,0.19
PF01267_full,0.70,1439,341,0.23
PF01267_full,0.75,1439,419,0.29
PF01267_full,0.80,1439,486,0.33
PF01267_full,0.85,1439,593,0.41
PF01267_full,0.90,1439,706,0.49
PF01267_full,0.95,1439,883,0.61
