PF06798_full,0.40,2110,46,0.02
PF06798_full,0.45,2110,57,0.02
PF06798_full,0.50,2110,70,0.03
PF06798_full,0.55,2110,90,0.04
PF06798_full,0.60,2110,111,0.05
PF06798_full,0.65,2110,138,0.06
PF06798_full,0.70,2110,177,0.08
PF06798_full,0.75,2110,237,0.11
PF06798_full,0.80,2110,314,0.14
PF06798_full,0.85,2110,444,0.21
PF06798_full,0.90,2110,676,0.32
PF06798_full,0.95,2110,1094,0.51
