PF02596_full,0.40,861,124,0.14
PF02596_full,0.45,861,164,0.19
PF02596_full,0.50,861,214,0.24
PF02596_full,0.55,861,288,0.33
PF02596_full,0.60,861,363,0.42
PF02596_full,0.65,861,438,0.50
PF02596_full,0.70,861,519,0.60
PF02596_full,0.75,861,584,0.67
PF02596_full,0.80,861,658,0.76
PF02596_full,0.85,861,719,0.83
PF02596_full,0.90,861,777,0.90
PF02596_full,0.95,861,825,0.95
