PF03243_full,0.40,411,75,0.18
PF03243_full,0.45,411,96,0.23
PF03243_full,0.50,411,122,0.29
PF03243_full,0.55,411,146,0.35
PF03243_full,0.60,411,170,0.41
PF03243_full,0.65,411,198,0.48
PF03243_full,0.70,411,229,0.55
PF03243_full,0.75,411,252,0.61
PF03243_full,0.80,411,286,0.69
PF03243_full,0.85,411,309,0.75
PF03243_full,0.90,411,333,0.81
PF03243_full,0.95,411,355,0.86
