PF14300_full,0.40,508,145,0.28
PF14300_full,0.45,508,177,0.34
PF14300_full,0.50,508,209,0.41
PF14300_full,0.55,508,234,0.46
PF14300_full,0.60,508,260,0.51
PF14300_full,0.65,508,289,0.56
PF14300_full,0.70,508,329,0.64
PF14300_full,0.75,508,358,0.70
PF14300_full,0.80,508,389,0.76
PF14300_full,0.85,508,421,0.82
PF14300_full,0.90,508,451,0.88
PF14300_full,0.95,508,484,0.95
