PF07748_full,0.40,5542,414,0.07
PF07748_full,0.45,5542,629,0.11
PF07748_full,0.50,5542,860,0.15
PF07748_full,0.55,5542,1127,0.20
PF07748_full,0.60,5542,1429,0.25
PF07748_full,0.65,5542,1773,0.31
PF07748_full,0.70,5542,2150,0.38
PF07748_full,0.75,5542,2516,0.45
PF07748_full,0.80,5542,2965,0.53
PF07748_full,0.85,5542,3443,0.62
PF07748_full,0.90,5542,3948,0.71
PF07748_full,0.95,5542,4469,0.80
