PF12368_full,0.40,2200,52,0.02
PF12368_full,0.45,2200,75,0.03
PF12368_full,0.50,2200,116,0.05
PF12368_full,0.55,2200,189,0.08
PF12368_full,0.60,2200,271,0.12
PF12368_full,0.65,2200,357,0.16
PF12368_full,0.70,2200,470,0.21
PF12368_full,0.75,2200,608,0.27
PF12368_full,0.80,2200,802,0.36
PF12368_full,0.85,2200,1015,0.46
PF12368_full,0.90,2200,1361,0.61
PF12368_full,0.95,2200,1683,0.76
