PF14894_full,0.40,51,7,0.13
PF14894_full,0.45,51,7,0.13
PF14894_full,0.50,51,10,0.19
PF14894_full,0.55,51,13,0.25
PF14894_full,0.60,51,16,0.31
PF14894_full,0.70,51,26,0.50
PF14894_full,0.75,51,30,0.58
PF14894_full,0.80,51,34,0.66
PF14894_full,0.85,51,38,0.74
PF14894_full,0.90,51,43,0.84
PF14894_full,0.95,51,46,0.90
PF14894_full,0.65,51,20,0.39
