PF09360_full,0.40,2409,39,0.01
PF09360_full,0.45,2409,73,0.03
PF09360_full,0.50,2409,135,0.05
PF09360_full,0.55,2409,281,0.11
PF09360_full,0.60,2409,444,0.18
PF09360_full,0.70,2409,905,0.37
PF09360_full,0.75,2409,1121,0.46
PF09360_full,0.80,2409,1369,0.56
PF09360_full,0.85,2409,1582,0.65
PF09360_full,0.90,2409,1789,0.74
PF09360_full,0.95,2409,1958,0.81
PF09360_full,0.65,2409,688,0.28
