PF07516_full,0.40,4921,257,0.05
PF07516_full,0.45,4921,391,0.07
PF07516_full,0.50,4921,575,0.11
PF07516_full,0.55,4921,796,0.16
PF07516_full,0.60,4921,1053,0.21
PF07516_full,0.70,4921,1740,0.35
PF07516_full,0.75,4921,2149,0.43
PF07516_full,0.80,4921,2680,0.54
PF07516_full,0.85,4921,3294,0.66
PF07516_full,0.90,4921,3921,0.79
PF07516_full,0.95,4921,4478,0.90
PF07516_full,0.65,4921,1365,0.27
